Ar,->,Il4
Aurka,->,Tp53
Tgfb1,->,Pik3r1
Gli1,-|,Cyld
Nfe2l2,->,Gsk3b
Vegfa,->,Itgb1
Nfat5,->,Cdkn2a
Wt1,->,Jun
Fgf2,->,Nrp1
Prkcb,->,Btk
Cd28,->,Vav1
Foxo4,->,Bcl2l11
Prkca,->,Bad
Pax8,->,Ret
Mapk14,->,Kdm2b
Sirt1,->,Il1b
Sall4,-|,Cdh1
Rela,->,Gata3
Src,->,Ntrk1
Litaf,->,Mdm2
Egr3,->,Crebbp
Dynll1,-|,Rhoa
Fos,->,Tp53
Mapk3,->,Grhl1
Nr2c2,->,Akt1
Stat5a,->,Eomes
Mycn,->,Rgs14
Agtr1a,->,Gnaq
Cdkn2a,-|,Myc
Gsk3b,->,Esr1
E2f1,->,Bax
Hnf4a,->,Prkaca
Btla,->,Tnfrsf14
Rela,->,Nr4a2
Gata3,->,Il7r
Fgfr4,->,Stat3
Litaf,->,Mapk1
Esr1,->,Htra2
Nr1h3,->,Fos
Nr0b2,->,Mapk8
Gsk3b,->,Bcl2
Myc,->,Met
Casp8,->,Tp63
Pros1,->,Tyro3
Myc,->,Smad3
Irf3,->,Tnfrsf11a
Ikbkb,->,Bbc3
Csnk2a2,->,Egr2
Tbp,->,Mapk9
Tp53,->,Serpinb5
Pou2f1,-|,Thrb
Myc,->,Egfr
Twist1,-|,Runx2
Pink1,-|,Cycs
Pml,->,Hipk2
Tgfbr1,->,Shc1
Gsk3b,->,Ddit3
Fos,->,Tp53bp1
Prkdc,->,Stk11
Csnk1e,->,Ctnnb1
Foxo3,->,Bcl2l11
Ticam1,->,Traf6
Cdon,->,Spag9
Pou2f1,->,Pou2af1
Ret,->,Atf4
Foxo1,->,Bcl2l1
Pml,-|,Egfr
Nr2c2,->,Pim1
Fos,->,Smad4
Rela,->,Ccr5
Mapk8,->,Jund
Ezh2,->,Bach1
Tgfb1i1,->,Cdkn1a
Dag1,->,Prkca
Itch,->,Smad2
Irf3,->,Ikbke
Lyn,->,Nedd9
Rps6ka3,->,Gsk3b
Stap1,->,Stat5a
Prkcd,->,Smad1
Etv6,->,Ptpn13
Csnk2a2,->,Mycn
Nlk,->,Myb
Itgb1,->,Fyn
Klf2,-|,Hif1a
Smad4,-|,Vegfa
Mycn,->,Ddb1
Yy1,-|,Cdkn1a
Egr1,->,Tnfrsf1b
Prkaca,->,Tfap2a
Hdac1,-|,Sp1
Gata1,-|,Il13
Rela,->,Bcl2a1
Nfkb1,->,Ncor2
Ctnnb1,->,Ncoa2
Nfia,->,Tnf
Il12rb1,->,Jak2
Gata3,->,Myc
Ets1,->,Nr2f1
Nfkb1,->,Traf5
Ptpn11,->,Flt1
Hmga1,->,Stat3
Mapk3,-|,Irs1
Pax3,->,Tp53
Ptprs,->,Ntrk3
Elk1,->,Skp2
Prkar2b,-|,Prkaca
Insr,->,Pten
Rps6ka3,->,Nfatc2
Rarb,->,Rxra
Irak1,->,Peli1
E2f1,->,Il1b
Rps6kb1,->,Fadd
Ctnnb1,->,Plk2
Nfkb1,->,Casp9
Smad3,->,Srf
Xbp1,->,Il10
Tp53,->,Tnfrsf1a
Bcl6,-|,Litaf
Nfkb1,->,Tnfrsf18
Ctnnb1,->,Birc5
Dnmt1,->,Mapk1
Bcar1,->,Src
Cebpd,->,Ddit3
E2f1,->,Tnfsf11
Nfatc1,->,Cd40
Dnmt3b,->,Cdkn2a
Rhoa,->,Plcg1
Yy1,-|,Tbx21
Map3k1,->,Map2k2
Mapk3,-|,Stk11
Bcl3,->,Rb1
Tfap2a,->,Asxl1
Kat2b,->,Smad3
Cav1,-|,Slc1a2
Shc1,->,Src
Mycn,-|,Slc1a2
Ikbkb,->,Cops5
Kmt2e,->,Rara
Mafk,-|,Prdm1
Tnfaip1,-|,Rhoa
Sox2,->,Nkx2-1
Tfap2b,->,Mmp2
Foxo3,->,Nr2c2
Tnfsf12,->,Cd163
Esr1,->,Dll1
Il1rapl1,->,Ptprf
Nr0b2,-|,Fn1
Jun,->,Prkdc
Hif3a,-|,Hif1a
Rock1,->,Dapk3
Pdx1,->,Mxd1
Stat5a,->,Cdkn1a
Fas,->,Ripk1
Nr3c1,->,Mcl1
Mtor,->,Sgk1
Stat3,->,Mmp1a
Max,->,Mdm2
Ptpn11,->,Fyn
Ptpn2,->,Jak1
Plcg1,->,Cdkn1a
Adora2b,->,Gnai1
Rela,->,Calm2
Crk,->,Mapk8
Src,->,Tp73
Plcg1,->,Syk
Sp1,->,Nkx3-1
Mapk14,->,Sp7
Tfap2a,->,Kit
Hnf4a,->,Hnf1a
Hdac4,-|,Mef2c
Camkk2,->,Camk1
Foxl2,->,Il11
Cebpa,->,Nfkb1
Lck,->,Src
Mycn,-|,Tgm2
Irf9,-|,Ccnd2
Ptpn6,->,Jak3
Esr2,->,Ccar2
Foxo3,->,Gtf2i
Tp63,->,Il12a
Ulk1,->,Becn1
Esr1,->,Mmp2
Sox6,-|,Ctnnb1
Ets2,->,Fli1
Pdgfrb,->,Nck1
Epas1,-|,Bnip3
Sp1,->,Fgfr4
Stat3,->,Nkx2-5
Hif1a,->,Kdm5b
Prkdc,->,Rims1
Bcl6,-|,Nfkb1
Bcl6,-|,Irf4
Oprm1,->,Gnai1
Rela,->,Ncor2
Tp53,-|,Prkca
Tcf7l2,->,Bcl2l2
Smad1,->,Pparg
Fosb,->,Tgfb1
Rb1,->,Atf2
Stat4,->,Irf1
Casp8,->,Traf1
Rhoa,->,Fhl2
Cebpb,->,Bcl2a1
Nanog,->,Cul3
Raf1,->,Bad
Atm,->,Rela
Nfkb2,->,Il1a
Gnai3,->,Src
Msc,->,Nr1i3
Birc2,->,Ripk1
Ddit3,->,Fas
Bak1,->,Bax
Ambra1,->,Becn1
Ctnnb1,->,Il6
Bak1,->,Vdac1
Casp3,->,App
Hdac4,-|,Wt1
Rps6ka3,->,Cdk1
Hes1,-|,Rbpj
Cd28,-|,Cblb
Adam17,->,Tgfa
Dnmt1,->,Dnmt3a
Rela,->,Cxcr4
Ikbkb,->,Tnfaip3
Nkx2-1,->,Btk
Abl1,->,Yap1
App,->,Lrp6
Ulk1,-|,Dynll1
Mapk3,->,Jund
Spi1,->,Nr4a1
Prkaca,->,Sox9
Tnfaip3,-|,Ikbke
E2f1,->,Bcl2l11
Sp3,->,Sp1
Irf7,->,Atf4
Mycn,->,Dffa
Rela,->,Traf6
Parp1,-|,Aurkb
Rest,->,Bcl2l1
Sox5,-|,Cdh1
Tal1,->,Gfi1
Dab2ip,->,Gsk3b
Il15,->,Il15ra
Tp53,-|,Sp1
Vdr,->,Il17a
Irf7,->,Cxcl10
Insr,->,Ppp1r12a
Egr1,->,Sp1
Traf3,->,Tbk1
Ppara,-|,Tgfb1
Spi1,-|,Gata2
Rel,-|,Bcl2
Ezh2,->,Ar
Nr5a1,->,Rad21
Stat3,->,Myd88
Nr3c1,->,Stat5a
Cebpb,->,Cebpg
Tp53,->,Tbp
Egr1,->,Col11a1
Nrf1,->,Tnfrsf11a
Ccnd1,->,Hdac2
Fos,->,Ddit3
Itga5,->,Adam17
Cdk1,->,Th
Hivep3,->,Runx2
Myc,->,Bcl2l12
Prkd1,->,Pak4
Mapk1,-|,Ppp2ca
Traf6,->,Mapk14
Foxc1,->,Foxo1
Nkx3-1,->,Tp53
Hoxa10,->,Ednra
Nrip1,->,Esr1
Casp3,-|,Rela
Mycn,-|,Clu
Becn1,->,Usp10
Fes,->,Bcr
Esr1,->,Spi1
Nfkb1,->,Tnfsf14
Rock2,->,Ezr
Src,->,Rock2
Jak1,->,Cd274
Tp53,-|,Tp53bp1
Stat5b,-|,Mef2c
Angptl4,->,Cdh5
Grhl3,->,Atm
Tp53,->,Ndrg2
Tnfsf13,->,Tnfrsf11b
Csnk1g1,-|,Nfatc1
Casp1,-|,Ar
Foxo3,->,Myod1
Pparg,->,Pou2f1
Il10ra,->,Jak1
Itch,->,Tp73
Stat3,-|,Rb1
Lef1,->,Col2a1
Foxo1,->,Jun
Pcgf2,-|,Hsf2
Gsk3b,->,Cebpa
Ar,->,Dapk3
Rela,->,Smad7
Rxra,->,Nr2f1
Bcl2,->,Bak1
Cdk1,->,Bad
Dkk1,->,Lrp6
Elf4,->,Nfkb1
Foxo1,-|,Ar
Tp53,->,Apaf1
Rela,->,Traf1
Pak2,->,Raf1
Casp3,->,Ppp3r1
Cdk2,->,Ets2
Sp1,->,Calm1
Map2k2,-|,Casp9
Foxl2,->,Bcl2a1
Tp53,->,Csnk2a2
Prdm1,-|,Ciita
Wnt5a,->,Fzd7
Gabpa,->,Il16
Tp53,->,Casp7
Spib,->,Cd40
Lck,->,Esr1
Pak1,->,Snai1
Nfya,->,Lef1
Dvl1,->,Rock1
Foxo3,->,Bbc3
Numbl,->,Itch
Usf1,->,Tfap2a
Nfatc1,->,Fgfr1
Etv4,->,Ptk2
Ppp1ca,->,Hdac1
Tfap2c,->,Esr1
Ctcf,-|,Akt1
Nfkb1,->,Cxcl10
Tp73,->,Irf5
Tbp,->,Btk
Nfia,->,Cebpd
Prdm1,->,Tnfrsf17
Nr2c1,-|,Hrh1
Mapk3,->,Pxn
Prkcz,->,Nr0b2
Ctnnb1,-|,Cycs
Cntn5,->,Ptprg
Irf4,->,Tnfsf11
Fyn,->,Tyk2
E2f1,->,Tgfb1
Dlx4,->,Fn1
Tfap2a,->,Sp1
Akt1,->,Becn1
Calm3,->,Camk2a
Hif1a,->,Ctsd
Pitx2,->,Krt17
Ezh2,->,Il17a
Tnfrsf11b,->,Armh4
Pak1,->,Foxl2
Mpig6b,->,Unc5a
Akt1,->,Ptk2
Foxo3,->,Sirt6
Mark2,->,Eif2s1
Ddit3,-|,Cebpa
Pten,->,Pdpk1
Txn,-|,Map3k5
Gata1,->,H2-T23
Ets2,->,Vwf
Pim1,->,Cxcr4
Stat5b,->,Jak2
Sox2,->,Asxl1
Runx2,-|,Tnfaip6
Mapk1,->,Smad2
Ets1,->,Runx3
Smad6,->,Tgfbr1
Ets2,->,Tnf
Adora2a,->,Gnai3
Stat3,->,Med1
Tp63,-|,Fasn
Hand1,->,Il4
Nfkb1,->,Bcl3
Prkaca,->,Cd44
Kat5,->,Tp53
Ptprk,-|,Egfr
Pik3r1,->,Cbl
Ripk1,->,Ikbkg
Nrf1,->,Il1rn
Cdkn1b,-|,Cdk2
Arnt,-|,Tnf
Stat3,->,Prkcq
Ppp2ca,->,Ikbkb
Camkk2,->,Prkag1
Rela,->,Wt1
Cdk1,->,Bcl2
Flt4,->,Flrt2
Fos,->,Usp7
Tp53bp2,->,Tp53
Rxra,->,Il12b
Mapk3,-|,Pax5
Ctsd,->,App
Stk4,->,Lats2
Yy1,->,Il4
Fosb,->,Lgals1
Hdac1,-|,Txnip
Cebpg,->,Tnf
Mycn,->,Phb1
Map2k7,-|,Fadd
Kras,->,Rassf1
Csnk2b,->,Cd163
Atf4,->,Atf2
Stat6,->,Il17a
Ppp2ca,-|,Pxn
Ddit3,->,Irf7
Rela,->,Faf1
Mapk1,->,Map3k5
Pknox1,->,Il10
Ahr,->,Cdkn2a
Cdc42,->,Prkcz
Src,->,Cdk1
Nrf1,->,Nr4a3
Gas6,->,Tyro3
Fpr2,->,Gnai3
Raf1,->,Mapk3
Sp1,->,Il12a
Rela,-|,Ppard
Tfap2a,->,Rb1
Crtc3,->,Bcl3
Zglp1,->,Egfr
Rps6ka3,->,Il1a
Cdk1,->,Stk3
Camk1,->,Krt18
Znf354c,->,Egfr
Erg,->,Tgfbr2
Nfkb2,->,Myc
Mlxipl,->,Fas
Sgk1,->,Creb1
Nfe2l2,->,Il1b
Rela,->,Il12b
Prkcd,->,Il6st
Bmal1,->,Hlf
Twist2,-|,Myb
Nfkb1,->,Faslg
Il18,->,Il1rapl1
Bcl2l11,-|,Bcl2l1
Tfap2b,->,Erbb2
Jund,->,Tnfsf11
Myc,->,Itga3
Nr5a1,->,Srebf1
Tp53,-|,Cdk4
Hck,->,Tp73
Jun,->,Prkg1
Chek1,->,E2f3
Hnf4a,->,Ptpn6
Myod1,-|,Sp1
Yy1,-|,Nr1h4
Cdk4,-|,Smad3
Akt1,->,Mdm2
Runx2,-|,Nr2f2
Tp73,->,Itch
Hdac3,-|,Gata2
Cdk1,->,Lmna
Rest,-|,Prlhr
Myc,->,Phb1
Rps6ka5,->,Atf1
Prkaca,->,Nfatc4
Ar,->,Ngf
Dnmt1,->,Irf8
Cbl,-|,Capn1
E2f1,->,Plk4
Tp73,->,Crebbp
Akt1,->,Prkcq
Irf5,->,Ccl12
Ezh2,->,Klf2
Pcm1,->,Nin
Stat3,->,Mapk3
H3c6,->,Tp53bp1
Jak1,->,Shc1
Lrrk2,->,App
Nr4a2,-|,Bax
Ets1,->,Tnfrsf8
Esr1,->,Vdr
Hsf1,->,Hdac1
Foxo4,->,Akt1
Cdk1,->,Kdm6a
Mitf,->,Tnfsf11
Myog,->,Myod1
Glrx,->,Ikbkb
Jak2,-|,Prmt5
Mapk3,->,Rest
Ep300,->,Smad2
Mapk14,->,Hbp1
Irf1,->,Mapk8
Cebpb,->,Dsc2
Mafk,->,Il12b
Rela,->,Tnfrsf18
Smad1,->,Tcf7l2
Abl1,-|,Myod1
Nr3c1,->,Lck
Jun,->,Pdcd4
Tp63,->,Becn1
Pou5f1,->,Sall4
Snai1,-|,Vdr
Hsp90aa1,->,Ppp5c
Rel,->,Tnfrsf18
Tnfrsf8,->,Dll1
Sp1,->,Pdcd4
Pak1,->,Casp1
Gata3,->,Prkaca
Rbpj,->,Nfkb2
Casp8,->,Fadd
Rps6ka3,->,Nolc1
Prkaa1,-|,Mlxipl
Dapk1,->,Pkm
Stat3,->,Enpp2
Tgfb2,->,Tgfbr2
Itgb3,->,Csk
Ikbkg,->,Ikbkb
Syk,-|,Pax5
Foxl2,->,Ube2i
Erbb2,->,Erbb4
Dlg4,->,Grin2a
Notch1,->,Smad1
Jund,->,Tnfsf10
Stat6,->,Tgfb1
Hif1a,->,Egln3
Tcf7l2,->,Sox5
Stat3,->,Egfr
Nfkb1,->,Fas
Smad2,->,Foxp3
Nfyc,->,Fos
Pawr,-|,Cdh2
Hdac4,-|,Il10
Max,->,Cxcr4
Bcl6,->,Abl1
Rara,->,Tgfb1
Jun,->,Tgfbr2
Ezh2,-|,Cdkn2a
Mapk14,->,Jdp2
Foxo3,->,Jak1
Myb,->,Erbin
Cdk1,-|,Ezh2
Vdr,->,Rara
Nr4a1,->,Mmp2
Irf8,->,Jak1
Tp53,->,Col2a1
Stat3,->,Pias3
Hif1a,->,Jun
Tp53,->,Cav1
Wnt5a,->,Adrb2
Fos,->,Foxo3
Sp1,->,Ndrg1
Erbb2,->,Ptgs2
Ngf,->,Ngfr
Mapk10,->,Cebpb
Egr1,->,Id2
Myb,->,Myc
Cdk5,->,Hif1a
Pgr,->,Rb1
Tfap2a,->,Foxp3
Prkcz,-|,Akt1
Irf2,->,Faslg
Runx1,->,Litaf
Nfe2l2,->,Mapk14
Prkca,->,Ep300
Met,->,Parp1
Myc,->,Atf3
Gata6,->,Rock1
Stk3,->,Stk38l
Tal1,->,Plcg1
Insr,->,Ptpn11
Gfi1b,->,Gfi1
Ptpn6,->,Casp8
Creb1,->,Il1b
Gsk3b,->,Sirt1
Stat3,->,Lif
Mapk14,->,Usf1
Sod1,-|,Vdac1
Vdr,->,Tnfrsf11b
Smad6,->,Smad2
Max,->,Gadd45a
Ets2,->,Crebbp
Mapk8,->,Abl1
Dab2ip,->,Gata1
Il10,->,Cd70
Vwf,->,Itga2b
Tfap2c,->,Mmp2
E2f1,-|,Ctnnb1
Hdac3,-|,Myc
Tp63,->,Chn1
Tbk1,->,Sqstm1
Mapk8,->,Mcl1
Rps6ka3,->,Aurka
Stat5a,->,Il6
Ar,-|,Foxo3
Cbl,->,Lyn
Zbtb7a,->,Rela
Map4k4,->,Map3k7
Map2k1,->,Mapk3
Satb1,->,Abl1
Fas,->,Map3k5
Xbp1,->,Esr1
Prkdc,->,Il16
Ahr,-|,Tgfb2
Map3k5,->,Cdkn1a
Ebf2,->,Tnfrsf11b
Src,->,Grin2a
Abl2,->,Wwtr1
Prdm1,->,Xbp1
Ar,->,Vegfa
Mapk1,->,Raf1
Klf6,->,Tp53
Ncoa3,->,Jun
Jun,->,Birc3
Mapk8,-|,Nfatc2
Ctnnb1,->,Pax8
Mapkapk2,->,Ncoa1
Cdk2,->,Mybl2
Mapk8,-|,Ctbp1
Myc,->,Irf2
Gsk3b,->,Neurod1
Apoa1,->,Cd14
Bax,->,Vdac1
Pxn,->,Mapk8
Stat5b,->,Jun
Hoxb7,->,Smarca4
Mapk3,->,E2f1
Nr4a2,->,Sirt1
Mycn,->,Slc35a4
Tp53,->,Ei24
Irf5,->,Cxcl10
Rhoa,->,Rock2
Camk1,->,Ep300
Fas,->,Fadd
Atf3,->,Il13
Ctnnb1,->,Fst
Nr3c1,-|,Nr4a1
Stat5b,->,Pim1
Nfe2l2,->,Ets1
Irf1,->,Irf8
Ahr,->,Prdm1
Ccnd1,->,Cdk6
Mcam,->,Cntn1
Egr2,->,Egr3
Tp63,->,Fas
Ctnnb1,->,Dll1
Hif1a,->,Casp3
Pik3r1,->,Pik3cg
Nod2,-|,Nod1
Mapk9,->,Fadd
Pitx2,->,Twist2
Tbk1,->,Irf7
Gnai2,->,Unc5b
Akt1,->,Dlc1
Myod1,-|,Fos
Myc,->,Aurka
Stat3,->,Tp63
Stat3,->,Src
Tp53,-|,Foxo1
Kmt2a,->,Hoxa10
Rgmb,->,Bmpr1b
Sp1,->,Tal1
Nr1h3,->,Nr0b2
Itch,-|,Bcl10
Esr1,->,Inhba
Hand2,-|,Gli3
Egr1,-|,Tnfsf10
Vdr,->,Tnfrsf21
Rela,->,Jun
Gata3,->,Icos
E2f2,->,Mycn
Cebpb,->,Xiap
Egr1,->,Tp73
Zc3h12a,->,Gata2
Ssrp1,->,Tgfb1
Nr1i2,->,Rxra
Mef2a,->,Mapk14
Grk2,->,Gnai2
Dusp6,->,Mapk3
Gsk3b,->,Smad2
Mapk14,->,Rps6ka5
Klf4,->,Tp53
Sp1,->,Fus
Foxm1,->,Esr1
Ppard,-|,Srebf1
Fyn,->,Ptprf
Apex1,->,Pten
Itgb3,->,Src
Smad3,-|,Myc
Chuk,->,Bcl3
Ptpn11,-|,Pdgfrb
Atf2,->,Il18
Cd59b,->,Tnfsf15
Sp1,->,Ppara
Ctnnb1,->,Snai2
Bcl6,->,Bcl2
Prkd2,->,Ifnar1
Rela,->,Tp63
Runx2,->,Prkn
Hif1a,->,Hsf1
Nkx3-1,-|,Esr1
Nfil3,->,Cd40lg
Cebpa,-|,Pax5
Xpc,->,Atm
Rela,->,Sirt1
Bax,->,Aifm1
Ptpn6,->,Insr
Mapk3,->,Nfatc4
Stat3,->,Twist1
Prlhr,->,Gna13
Nr3c1,-|,Jun
Ube2n,->,Ripk2
Gfi1b,-|,Cdkn1a
Map3k8,->,Mapk1
Traf6,->,Ticam1
Thbs1,->,Tnfrsf11b
Hif1a,->,Nr4a1
Tfap2c,->,Rad21
Gsk3b,->,Stk38
Tp53,-|,Tp63
Flna,->,Prkaca
Prkca,->,Cdkn2a
Tp53,->,Map2k1
Ppara,-|,Il17a
Stat5a,->,Bcl2l11
Fkbp8,->,Bcl2l1
Hes1,-|,Neurog3
Nr1h4,->,Tp53
Stat6,-|,Il10
Myc,->,Mybl2
Pou1f1,->,Fos
Rps6ka1,-|,Dapk1
Stat3,->,Cebpb
Sirt1,->,Ppargc1a
Foxo3,->,Runx1
Smad7,->,Tab1
Pink1,->,Prkn
Akt1,->,Usp4
Cebpb,->,Tgfa
Htatip2,-|,Vegfa
Tp53,->,Mapk8
Csk,->,Slk
Sp1,->,Lta
Ar,->,Irs1
Nlrc4,-|,Nod1
Birc2,->,Ikbkg
Pax3,->,Fcgrt
Creb1,->,Tnfsf13
Stat4,->,Akt1
Plk3,->,Bcl2l1
Pax3,->,Fn1
Mapk3,->,Capn2
Ybx1,->,Klf4
Ptpn11,-|,Ptk2b
Nfkb1,-|,Ctcf
Nfkb1,->,Irf7
Egr2,-|,Gfi1
Mapk1,->,Runx1
Abl1,->,Src
Sox9,->,Pitx2
Tfap2a,->,Hoxa9
Per1,->,Atm
Ikbke,->,Nfkb2
Mapk8,->,Cdk4
Stat6,->,Klf4
Egr1,->,Krt5
Ar,-|,Vdr
Sp3,-|,Foxp3
Birc6,-|,Casp9
Nfatc3,->,Tnfsf10
Abl1,->,Stk3
Creb5,->,Pou1f1
Hdac1,-|,Esr1
Lrfn5,->,Ptprf
Creb1,->,Eno1
Etv4,->,Ep300
Dnmt1,->,Bag4
Ctnnb1,-|,Dap3
Itk,->,Bmx
Wnt5a,->,Lrp6
Ar,->,Cebpd
Epas1,->,Ctcf
Mitf,->,Fos
Map3k5,->,Daxx
Sp1,->,Ltf
Spi1,->,Rara
Zbtb4,->,Fzd7
Casp3,-|,Bcl2
Insr,->,App
Mdm2,->,Grk2
Ppp2ca,->,Rps6ka1
Inhba,->,Acvr1
Runx1,->,Bcl2l1
Prdm1,-|,Myc
Myc,->,Rhoa
Prkca,->,Nr1i2
Pparg,->,Nr2f2
Nek7,->,Rps6kb1
Tp53,-|,Fos
Cebpb,->,Spi1
Tp53,->,Ptn
Esr1,->,Cdkn2a
Prkca,->,Bcl2
Abl1,->,Junb
Ncoa1,->,Cdk2
Tp73,->,Bik
Ppp2ca,->,Chuk
Itch,-|,Gli1
E2f1,->,Bbc3
Hdac3,->,E2f1
Matk,->,Hck
Mecom,->,Gata2
Esr1,->,Wt1
E2f2,->,Foxo1
Tcf7l2,->,Capn2
Tnfrsf1b,->,Traf1
Sp1,->,Ets1
Prkca,->,Prkcz
Sp1,->,Il4
Rela,->,Socs3
Sgk1,->,Foxo1
Tp63,->,Id3
Mapk1,->,Smad3
Nrf1,->,Fbxw7
Jak3,->,Ezh2
Calr,->,Itga3
Tp53,-|,Plk1
Rad21,-|,Gata2
Pax3,->,Pitx2
Nfat5,->,Rel
Pgr,->,Egfr
Prkaa2,->,Tfap2a
Traf2,->,Birc2
Faslg,->,Fas
Bmal1,-|,Vwf
Tp53,->,Yy1
Rara,->,Casp9
Myc,->,Bcl2
Myc,->,Pml
Ptprf,->,Lck
Sdc4,->,Rac1
Stat3,->,Il1b
Max,->,Ybx1
E2f7,->,Vegfa
Nrp1,->,Pdgfra
Ctnnb1,->,Hnf1a
Ptprj,-|,Insr
Ikbke,->,Cdk2ap1
Cdk1,->,Ptpn1
E2f2,->,Tp53
Maml1,->,Hes1
Prkca,->,Raf1
Gata3,->,Tcf7l2
Akt1,->,Skp2
Rela,->,Pdcd4
E2f1,->,Cdk1
Foxo1,->,Klf4
Bnip3,-|,Bcl2
Ebf1,->,Atf5
Nanog,->,E2f1
Stat3,-|,Vdr
Pdgfrb,->,Siglec12
Nfic,->,Fos
Mycn,->,Xrcc2
Notch1,-|,Ascl1
Mycn,->,Chn1
Mapk9,->,Myc
Ptpn6,->,Hoxa10
Apex1,->,Fos
Gnaq,->,Rhoa
Calm2,->,Camk4
Ets1,->,Mmp2
Sox2,->,Rbpj
Asb3,-|,Tnfrsf1b
Smad2,->,Serpinb5
Runx3,-|,Chuk
Nfkb1,->,Wnt1
Foxp3,->,Nfkb1
Jak1,->,Eif2ak2
Lef1,->,Pitx2
Fgf8,->,Fgfrl1
Mafa,->,Pdx1
Prkd1,->,Ctnnb1
Hif1a,->,Rarb
Smad1,->,Runx1
Cdk1,->,Foxm1
Zbtb7a,-|,Myc
Cebpb,->,Tgfbr2
E2f1,-|,Vegfa
Kat5,-|,Stat3
Wt1,->,Vdr
Nr2f1,->,Esr1
Tbx2,-|,Cdkn2a
Sqstm1,-|,Sod1
Hand2,->,Phox2b
Fyn,->,Ptpn11
Prkcd,->,Fas
Crtc2,->,Creb1
Foxo1,->,Faslg
Smad4,->,Mst1r
Ctnnb1,->,Sox2
Gfi1,->,Mapk3
Gata2,->,Tnfrsf19
Ebf2,->,Ebf1
Csnk1e,->,Rtn4
Bcl6,->,Bmi1
Cdk2,->,Tfap4
Eif2a,->,Atf4
Csnk2a1,->,Thra
Hnf4a,->,Myc
Csnk2a2,->,Arrb2
Nfe2l2,->,Pparg
Mapk8,->,Sirt1
Elf4,->,Mapk8
Nfe2l2,->,Yy1
Rac1,->,Map3k1
Otub1,-|,Traf6
Notch1,->,Nfkb1
Smad4,->,Olig2
Crem,-|,Jun
Cebpb,->,Tnfsf11
Ptprg,->,Il1rapl1
Nfkbib,->,Il1b
Hnf4a,->,Gsk3b
Nfkbib,->,Map3k14
Rela,->,Tp53
Cebpb,->,Mcm3
Rel,->,Ltf
Tfap2c,-|,Cdkn1a
Htatip2,->,Ephb2
Esr2,->,Mapk8
Nr4a2,->,Pitx3
Birc2,-|,Map3k14
Mapk8,-|,Nfatc3
Ptpn6,-|,Ntrk1
Myog,->,Calm1
Pparg,-|,Stat5a
E2f2,-|,Chek1
Nfya,-|,Plk1
E2f1,->,Tgfb2
Tlr4,->,Mapk14
Tubb5,-|,Smad2
Egf,->,Cav1
Cbl,->,Egfr
Mapk1,->,Rxra
Jun,->,Foxo3
Nck1,->,Abl1
Rps6ka3,->,Mndal
Ace2,->,Agt
Vdr,->,Tgfb2
Srgap2,-|,Rac1
Pou5f1,-|,Id2
Ets1,->,Chuk
Tp73,->,Cdkn2a
Abl1,-|,Prkdc
Maf,->,Btk
Srf,->,Myl9
Mapk14,-|,Prkaca
Irf2,->,Cdk2
Sp1,->,Apaf1
Irf8,->,Spi1
Ccr5,->,Gnai2
Ep300,->,Tp63
Klf10,-|,Mycn
Birc7,-|,Diablo
Tp63,-|,Id2
Lrrfip1,->,Myd88
Grhl3,->,Cdh1
Map3k1,->,Map2k7
Lyn,->,Prkcd
Plcg1,->,Src
Cebpb,->,Il13
Kat5,->,Col2a1
Twist2,->,Il10
Ctnnb1,->,Ikbkg
Tnf,->,Traf2
Prkca,->,Ywhah
Mapk3,->,Smad3
Nr0b2,->,Fgfrl1
Pitx2,->,Sp1
Runx1,->,Jund
Tp73,->,Bcl2
Ywhah,-|,Rin1
Ikbke,->,Nfatc1
Fyn,->,Hck
Myb,->,Pdcd4
Foxa2,->,Lmx1b
E2f1,-|,Mcl1
Lef1,-|,Cyld
Tcf3,->,Apoe
Ehmt2,->,Tp53
Dnmt3a,->,Kdm1a
Tp53,->,Nlrp1b
Nr2f1,->,Tnfaip8
Hsf1,->,Fas
Tp53,->,Tfrc
Cebpb,->,Sp1
Nr3c1,->,Dbh
Pdx1,->,Neurog3
Mapk1,->,Gabpa
Nkx2-1,->,Pax8
Nfatc1,->,Nfic
Cdk1,->,Csnk2b
Wnt1,->,Fzd7
Ptpn11,->,Pik3r1
Map2k4,->,Mapk14
Mapk9,->,Ctnnb1
Tp53,->,Smad2
Foxo3,->,Src
Nfic,->,Jun
Fos,->,Tnfsf4
Fgfr1,->,Sdc4
Rela,->,Foxo3
Rxra,->,Vdr
Tp53,-|,Igf1r
Notch1,-|,Mcm6
Nfkb1,->,Tnfrsf4
Il12b,->,Il23r
Irf5,->,Il12a
Ptprs,->,Lrfn5
Esr1,->,Nr3c1
Hes1,-|,Gata2
Foxp3,-|,Birc3
Prkd1,->,Syk
Hif1a,->,Twist2
Mycn,->,Birc5
Map2k7,->,Mapk10
Csnk2a1,-|,Ywhaq
Tfap2a,->,Myod1
Nfkb1,->,Sp1
Irf7,->,Foxp3
Pax6,->,Pdx1
Fos,->,Fosb
Jun,->,Mnda
Hif1a,->,Bcl2l1
Nfkb1,->,Tbp
Pax6,->,Met
Arnt,->,Rora
Nfkbiz,->,Tnf
Mef2c,->,Nr2f1
Dbp,->,Bmal1
Gsk3b,->,Rela
Fyn,->,Stk11
Il12a,->,Il12b
